<s> He got a call from his girlfriend , asking where he was . </s>	<s> Bob suddenly realized he had a date that night . </s>
<s> When Christmas came Sue was so excited . </s>	<s> When she opened her presents though , there was no bike . </s>
<s> Sue was having a great day . </s>	<s> However she got a call from her mom . </s>
<s> Sue apologized and offered to get them new food . </s>	<s> The people just drove away . </s>
<s> Sue sat on the porch in the warm summer sun . </s>	<s> She was bored so she decided to read a book . </s>
<s> Bob studied for five hours every night for a week to prepare . </s>	<s> Bob showed up to take the test , and it was easy for him . </s>
<s> Sue ran to the store to pick it up . </s>	<s> It was perfect . </s>
<s> They started studying together in the library after school . </s>	<s> After a little while , Sue 's friends also received good grades ! </s>
<s> Sue lived in a small town and spent a lot of time with her family . </s>	<s> Her family did not have much money , so they did not travel much . </s>
<s> He opened the door and decided he didn 't need his coat . </s>	<s> Bob noticed some green leaves and grass on his way to work . </s>
<s> Bob could not even get out of his bed . </s>	<s> His cat kept him company while he laid in bed . </s>
<s> Everyone looked at Bob while he kept on dancing . </s>	<s> He was having such a good time , he didn 't know the music had stopped . </s>
<s> He met the rest of his family outside the house . </s>	<s> Bob 's family went to a neighbor 's house to call the fire department . </s>
<s> Bob started to look for her . </s>	<s> He was happy to find her in the field , playing ! </s>
<s> Sue could not stop herself in time . </s>	<s> She kicked her sister and kicked her in the head hard . </s>
<s> Bob went to the park hoping to play a game of basketball . </s>	<s> He could not find any friends to go with him . </s>
<s> Sue 's stomach was very upset . </s>	<s> When they got to the restaurant , she decided to stay behind . </s>
<s> Sue decided to make a sandwich . </s>	<s> She gathered up all the ingredients . </s>
<s> The trash can was full and the trash truck was coming tomorrow . </s>	<s> Bob decided he didn 't want to take the trash out . </s>
<s> A cute guy came in and sat next to her . </s>	<s> When Sue looked at him he smiled at her . </s>
<s> Bob grew up watching baseball with his dad . </s>	<s> Bob was determined to play in college . </s>
<s> He went to sleep early . </s>	<s> When the alarm went off in the morning , Bob woke up right away . </s>
<s> Bob was scared , but he agreed to do it . </s>	<s> Unfortunately , the old man came out and punched Bob in the face . </s>
<s> Bob got up in the morning . </s>	<s> He rode his bike to school . </s>
<s> The store was relieved because they were out of milk . </s>	<s> Bob went back home to his farm to sleep for another day . </s>
<s> Sue saw a horse at a farm . </s>	<s> She told her parents that she wanted a horse . </s>
<s> Bob has been working at his job for the last twenty years . </s>	<s> Last week he decided to quit . </s>
<s> As she walks up the to the station she turns around . </s>	<s> Sue is relieved that it is her husband trying to get her attention . </s>
<s> Bob pulled over and the cop approached him . </s>	<s> He handed Bob a ticket for speeding ! </s>
<s> Sue loved to ride her bike . </s>	<s> He decided to go on a ride this weekend . </s>
<s> Sue had been waiting to see the principal . </s>	<s> She thought she was ready to get it over with . </s>
<s> A snow storm came in the night . </s>	<s> Bob woke up to three feet of snow ! </s>
<s> Bob had to take it to the tire service center . </s>	<s> He 's glad to have the tire fixed now . </s>
<s> Bob slipped on the floor right in front of his table . </s>	<s> He spilled the drinks all over the table . </s>
<s> My friend Sue and I were really bored yesterday . </s>	<s> We decided to go swimming and we couldn 't decide where we should go . </s>
<s> Sue left late for work . </s>	<s> The highway out there only had light traffic . </s>
<s> Bob had invited his crush to prom . </s>	<s> And she had accepted ! </s>
<s> Sue drove into the parking lot . </s>	<s> She looked for a place to park in . </s>
<s> Bob was sick in bed . </s>	<s> He had a cold . </s>
<s> Bob broke his phone . </s>	<s> He knew he had to get a new one . </s>
<s> After he was all dressed up , he was ready to go play baseball . </s>	<s> Bob 's mom drove him to baseball practice . </s>
<s> Everyone else had already made friends . </s>	<s> As Sue walked into the building she saw some nice girls . </s>
<s> He went to the store and looked for what he wanted . </s>	<s> Bob found the game . </s>
<s> Sue ordered some pizza . </s>	<s> She waited a half hour for it . </s>
<s> Then one day Bob kicked his dog in front of a cop on the street . </s>	<s> The cop took Bob to jail ! </s>
<s> Sue likes to go deer hunting . </s>	<s> She and her dad usually go together . </s>
<s> He rushed out to his car to leave . </s>	<s> Bob realized that he forgot his keys ! </s>
<s> Bob was scared of going to school today . </s>	<s> He had forgotten to do his science project . </s>
<s> Her parents took her phone away from her until she gets her grades up . </s>	<s> Sue is upset but understand and gets to studying . </s>
<s> At first he was afraid to go there . </s>	<s> Eventually Bob decided he needed to try new things . </s>
<s> After two weeks , Sue was convinced she was pregnant . </s>	<s> Her husband said it was far too soon to tell . </s>
<s> When Sue was at the store yesterday she ran into someone . </s>	<s> As it turned out it was her teacher . </s>
<s> Sue arrived at the restaurant first . </s>	<s> She sat at the bar and had a glass of wine while she waited . </s>
<s> Sue wanted a new dog to keep her company . </s>	<s> When she went to the store , she discovered they are expensive . </s>
<s> Sue saw a kitten all alone outside one day . </s>	<s> She looked hungry so she begged her dad to take it in . </s>
<s> His boss asked to see him in the office . </s>	<s> Bob 's boss told him that he was fired . </s>
<s> Bob was visiting his grandma . </s>	<s> He and his dad went into the yard to play . </s>
<s> Sue and her siblings went to their uncle 's house with their mom . </s>	<s> She always remembered playing with his kids when she was young . </s>
<s> His parents sent him a brand new computer ! </s>	<s> Bob called his parents and thanked them . </s>
<s> Sue went ice skating yesterday . </s>	<s> She went and got what she could find in her closet . </s>
<s> Sue loved to watch TV . </s>	<s> She never felt like she had enough time . </s>
<s> He showed up for his first lesson . </s>	<s> To his surprise , Bob 's instructor was his cousin . </s>
<s> Sue realized she felt nothing from him anymore . </s>	<s> She wanted to leave but was afraid . </s>
<s> As a result Sue had no time to eat breakfast in the lunch room . </s>	<s> She hadn 't eaten at home and now would be hungry until lunch . </s>
<s> Sue got a cell phone for her birthday . </s>	<s> And she promised that she would not use it too often . </s>
<s> Sue had been crying all night . </s>	<s> But the next morning she felt better . </s>
<s> Bob 's mom had just had a baby . </s>	<s> He was jealous because the baby was getting all of the attention . </s>
<s> Sue was sitting on the porch alone at her grandma 's house . </s>	<s> Her mother 's car pulled up . </s>
<s> She thought Bob liked her and wanted her there . </s>	<s> When she arrived he was there with another girl . </s>
<s> One day Bob stole Jay 's lucky shoes . </s>	<s> Bob challenged Jay to a race and still lost . </s>
<s> There was very little to clean up afterwards . </s>	<s> Sue decided this was the way she would make cookies from now on . </s>
<s> Sue was upset she lost her new watch . </s>	<s> She looked everywhere she could think of and never found it . </s>
<s> Sue did not like to learn . </s>	<s> Sue found that learning was boring . </s>
<s> Bob proposed to her that night at dinner . </s>	<s> Bob and Sue planned their beach wedding . </s>
<s> Sue 's parents had told her she was too young for a bike . </s>	<s> But all Sue could think of was riding that pink bike outside . </s>
<s> His mother saw the room and was very happy with him . </s>	<s> Bob got to eat pizza later that night . </s>
<s> She found her seat and pulled out her book . </s>	<s> The lady next to her began to tell Sue how she hated to fly . </s>
<s> So Sue went to the pet store and bought herself a puppy . </s>	<s> She was so happy with her new pet ! </s>
<s> No one thought she would win . </s>	<s> Sue ate 100 hot dogs and won the contest ! </s>
<s> Bob 's parents went out , leaving him home alone . </s>	<s> He was going to watch his favorite movie . </s>
<s> Sue was working on a painting . </s>	<s> She had been working on it for four days . </s>
<s> Bob wanted to be a doctor . </s>	<s> His mom told him to get good grades . </s>
<s> Bob wanted to get his wife an expensive present for Christmas . </s>	<s> The problem was , Bob didn 't have enough money . </s>
<s> It was the end of the first day of high school . </s>	<s> Sue was leaving her gym class . </s>
<s> After he finished his drink , he asked for a box and put the cup in it . </s>	<s> Bob badly wanted another cup and asked for another drink . </s>
<s> Sue wrote her roommate a note asking that she buys her own . </s>	<s> The next day Sue noticed that she did buy her own . </s>
<s> Sue stood on the porch listening through the screen door . </s>	<s> He was in big trouble , and Sue loved every minute of it . </s>
<s> However , Sue realized that he was not the one for her . </s>	<s> Sue realized that she was all alone , again . </s>
<s> She wanted to go out and enjoy it but couldn 't . </s>	<s> Sue decided to fix up the yard so she could enjoy it . </s>
<s> Sue 's grandpa was going to clean the basement . </s>	<s> He offered Sue $ 10 to help . </s>
<s> Sue was shocked . </s>	<s> She immediately ran over to find her . </s>
<s> He wanted to ask Sue to the school dance . </s>	<s> Every time he saw her he got shy and didn 't ask . </s>
<s> Sue went everywhere with them . </s>	<s> She was a perfect family dog . </s>
<s> Bob stole a small boy 's bike . </s>	<s> The boy couldn 't stop him , because he was so small . </s>
<s> Sue lost her dog . </s>	<s> She looked everywhere . </s>
<s> Bob went to the dentist . </s>	<s> He was not taking good care of his teeth . </s>
<s> Bob was about to go to a party . </s>	<s> He realized he needed a fancy shirt . </s>
<s> Bob and the girl sat at the bar and watched some TV . </s>	<s> Soon it had been way too long to be waiting . </s>
<s> Sue got a summer job at the movie theater . </s>	<s> She hated working during the weekend . </s>
<s> Bob was on the basketball team . </s>	<s> He was supposed to play the play off , but he had to pass a test first . </s>
<s> Now a car was slowly coming down the street towards her . </s>	<s> Sue began to run to her door to move the car . </s>
<s> Bob starts to feel lonely . </s>	<s> He decides to go to a bar . </s>
<s> She checked the fridge and didn 't find anything she wanted . </s>	<s> Sue decided to cook something new . </s>
<s> It was his new neighbor Sue asking for help . </s>	<s> She had locked herself out ! </s>
<s> Bob put on his backpack and walked outside to get the bus . </s>	<s> The bus finally arrived and Bob sat down . </s>
<s> Her friend Tami grabbed her arm to help her up . </s>	<s> Sue knew she looked a mess all covered in sand . </s>
<s> Sue was visiting her old town . </s>	<s> She wanted to see her best friend . </s>
<s> Sue was having a baby . </s>	<s> When she told her grandmother that , she was thrilled . </s>
<s> Bob has to do a essay for school . </s>	<s> It was due tomorrow . </s>
<s> Bob wanted to go shopping for groceries . </s>	<s> He made a list . </s>
<s> Sue was a lonely girl . </s>	<s> She always played by herself in her room . </s>
<s> Bob hates winter . </s>	<s> One day he walked outside after an ice storm . </s>
<s> It was such a hot summer day . </s>	<s> Sue didn 't know what to do with the kids . </s>
<s> She went outside but it was night time . </s>	<s> Sue decided to ride her bike anyway . </s>
<s> Sue took many pictures on her trip . </s>	<s> When she got home , Sue showed her pictures to all her friends . </s>
<s> It was a new school year . </s>	<s> Sue was so nervous about the first day . </s>
<s> Bob needed to buy new clothes . </s>	<s> His old clothes didn 't fit him anymore . </s>
<s> Bob loved having grandma over . </s>	<s> Bob asked his grandma to live with him always . </s>
<s> Bob was drinking at the club . </s>	<s> He decided to drive home . </s>
<s> Bob took a plane to go see her . </s>	<s> It turned out she was really planning the best surprise party ever . </s>
<s> The phone broke into 5 pieces . </s>	<s> Bob decides he needs a new phone . </s>
<s> The neighbors were having a loud party next door . </s>	<s> Bob decided to put on a pair of headphones . </s>
<s> Sue needed new shoes . </s>	<s> Sue saw that there was a sale at a local store . </s>
<s> Bob is looking for a new car . </s>	<s> He finds a used car for sale on the street . </s>
<s> Bob continued to show up late for work . </s>	<s> Bob was eventually fired for being late too often . </s>
<s> He decided to sign up and train . </s>	<s> Bob was nervous but did his best and lost . </s>
<s> Sue was playing chess with Bob . </s>	<s> But she was tired of losing . </s>
<s> Sue and her mom loved to bake together . </s>	<s> They would bake for fun every weekend . </s>
<s> Bob grabbed his lunch from the fridge . </s>	<s> He went to pick up his keys but they weren 't on the desk . </s>
<s> Bob never left the house . </s>	<s> He just like staying inside and sleeping . </s>
<s> Sue was ready to go back to her classroom . </s>	<s> But she hadn 't seen the principal yet . </s>
<s> Sue wanted to buy a book . </s>	<s> Sue did not have the money for the book . </s>
<s> They were able to talk and catch up . </s>	<s> Unfortunately , Sue 's mom found out and was furious . </s>
<s> Bob was hungry . </s>	<s> He wanted some cereal . </s>
<s> Bob slipped on an area of ice on the sidewalk . </s>	<s> He fell and grabbed his leg . </s>
<s> After school Bob walked to the bus station . </s>	<s> But he was too late . </s>
<s> Bob got on the school bus one day . </s>	<s> He took his glasses off and put them in his backpack . </s>
<s> Everyone had lunch and cake . </s>	<s> Afterwards , Sue opened her presents ! </s>
<s> Bob and Sue set a shopping date up a few months ago . </s>	<s> Bob got to the mall first , he called Sue to see where she was . </s>
<s> Sue 's school had a reading contest over the summer . </s>	<s> Sue wanted to win the first prize . </s>
<s> Bob asked him to stop . </s>	<s> He wouldn 't listen . </s>
<s> Eventually , it approached Sue . </s>	<s> Unfortunately , the plane landed in her eye . </s>
<s> Bob was coming home from a camping trip . </s>	<s> He had to go through a mountain pass . </s>
<s> Bob was getting ready to go run . </s>	<s> He could not find any clean socks . </s>
<s> On her first day she met a man named Bob . </s>	<s> Bob had never read anything before . </s>
<s> Bob wanted to take Sue to the big concert . </s>	<s> But when he went to buy the tickets , they were all sold out ! </s>
<s> Bob thought the trip would be boring . </s>	<s> When he got there he was surprised at what he saw . </s>
<s> He decides it is time to clean up . </s>	<s> Bob has a long shower . </s>
<s> She bit into one and immediately broke out . </s>	<s> Sue had to be rushed to the doctor . </s>
<s> Bob eventually gave up and bought a new hat . </s>	<s> When he arrived home , he almost immediately found his lost hat . </s>
<s> Bob was studying for his math test in the library . </s>	<s> His phone rang out of nowhere . </s>
<s> The race was on . </s>	<s> Sue ended up winning . </s>
<s> She would watch all the time but never buy anything . </s>	<s> One day , Sue decided to finally make a purchase . </s>
<s> Bob decides to walk his dog . </s>	<s> Bob walks around the block with his dog . </s>
<s> Bob took the bus back home . </s>	<s> Bob played in the snow all night . </s>
<s> So he drove to the market . </s>	<s> Bob happily drove back home . </s>
<s> Her neighbor said she was just dog sitting and the dog would go home . </s>	<s> Sue accepted this and went home . </s>
<s> Bob made a bad choice and stole some cheese from his mom 's fridge . </s>	<s> Bob took the cheese behind the house and started to eat it . </s>
<s> Sue decided it was time for lunch . </s>	<s> She went to the kitchen to look for something to eat . </s>
<s> Bob was at a party . </s>	<s> While he was drinking , he suddenly noticed his keys were gone . </s>
<s> Sue was on a family trip . </s>	<s> She wanted to call her boyfriend , but she was in trouble . </s>
<s> Sue and her cousin didn 't get along . </s>	<s> But they were both visiting their grandma 's house at the same time . </s>
<s> Finally she brought it to her roommate to eat . </s>	<s> Unfortunately , Sue dropped the cake on the floor . </s>
<s> When she got out she felt sad that it was over . </s>	<s> Sue thought about the next time she could drive through . </s>
<s> But the side street was still 5 cars up . </s>	<s> Sue had to wait for her chance to turn off the street . </s>
<s> Bob gets friends together to play soccer . </s>	<s> They all drive to the soccer field . </s>
<s> Bob saw a dog in the street . </s>	<s> He didn 't want the dog to get hit by a car ! </s>
<s> Sue had forgotten her lunch at home . </s>	<s> She was sitting with her friends and one of them offered her sandwich . </s>
<s> It was the morning of Sue 's first birthday party ! </s>	<s> Her parents rushed around the house , cleaning and cooking . </s>
<s> One day , he found the perfect ring , but it was very expensive . </s>	<s> Bob worked extra hard and after a few months , he was able to buy it . </s>
<s> When they got there they started eating . </s>	<s> Sue hated the food . </s>
<s> Bob went to the farm . </s>	<s> He saw many animals . </s>
<s> By the time Bob got in there was no hot water left . </s>	<s> Bob was upset with his brother . </s>
<s> Sue went with her friends to a rock concert . </s>	<s> The girls waited in line for four hours just to get inside . </s>
<s> She sat on each couch to see how comfortable they were . </s>	<s> Sue found her perfect couch and purchased it immediately . </s>
<s> It wasn 't working . </s>	<s> Sue walked to her room with her head hung low . </s>
<s> The state fair had a pie contest , and coming up the next week . </s>	<s> Sue entered her famous apple pie . </s>
<s> The bully is taken care of . </s>	<s> Bob starts doing better in school . </s>
<s> The kitten looked scared and Sue felt bad for it . </s>	<s> Sue reached down the pick up the kitten . </s>
<s> One day she decided not to be afraid anymore , and rode the swing . </s>	<s> The swing was strong , and Sue felt like she could almost fly ! </s>
<s> Sue need more hours at work . </s>	<s> Since there were none at her job she decided to quit . </s>
<s> Sue was hungry , but her mother hadn 't cooked yet . </s>	<s> She didn 't want to cook herself . </s>
<s> His boss was mad . </s>	<s> Bob was nervous about going back to work . </s>
<s> Bob was upset . </s>	<s> They went to a store and bought more food . </s>
<s> Sue had a date tonight . </s>	<s> She did not know what to wear . </s>
<s> One day he didn 't come inside at night . </s>	<s> Bob was so sad he could barely get out of bed . </s>
<s> As a result , he kicked Bob out of class . </s>	<s> Bob dropped the entire class afterwards . </s>
<s> Bob hated his job so much that he quit today . </s>	<s> Bob went home , scared , he didn 't know how he would pay for rent . </s>
<s> Bob went to school one day . </s>	<s> He ended up being late for class . </s>
<s> He was determined to go to church anyway . </s>	<s> Bob got out of bed and made it to church . </s>
<s> Sue couldn 't get close to him . </s>	<s> She could see he was more popular than ever . </s>
<s> He can 't bear the thought of going into work that day . </s>	<s> Bob calls in sick even though he feels fine . </s>
<s> Bob did not know what to do . </s>	<s> He ended up leaving too . </s>
<s> Sue wanted to call her friend Tami . </s>	<s> But her brother was on the phone . </s>
<s> Finally she made it to the finish line . </s>	<s> Sue won first place ! </s>
<s> Bob goes to visit his grandparents . </s>	<s> Bob and his grandmother decide to go for a walk . </s>
<s> One day , Bob goes home and finds his mom bought a dog . </s>	<s> Bob and the dog become best friends ! </s>
<s> But Bob was very broke ! </s>	<s> He did not know what to do . </s>
<s> Bob saw a pretty girl at his school . </s>	<s> Bob decided to talk to her . </s>
<s> Sue wanted to keep a loose dog she found . </s>	<s> But she knew he needed to go home to his owner . </s>
<s> She screamed and ran out . </s>	<s> Sue 's boyfriend ran to see what the problem was . </s>
<s> Sue went fishing with his father . </s>	<s> They got up very early to go to the lake . </s>
<s> Bob put up a sign to sell his wood . </s>	<s> Bob was able to make a lot of money selling the wood . </s>
<s> Bob really wanted a new TV in his room . </s>	<s> His parents agreed to make a deal with him . </s>
<s> Bob and his family sat down and ate the turkey dinner . </s>	<s> They ate until they were all very full . </s>
<s> Bob wasn 't sure where to go so he just ended up driving around town . </s>	<s> He wasn 't paying attention and ran out of gas ! </s>
<s> Bob wanted to buy a new guitar . </s>	<s> He spent hours looking online and going to lots of different stores . </s>
<s> When Bob decided that he was done , he checked out and headed home . </s>	<s> When Bob got home , he realized that he forgot to buy milk . </s>
<s> For a long time , they kept the cat out of the baby 's bedroom . </s>	<s> One day , Bob forgot to close the door . </s>
<s> Sue asked Bob could they make love after the movie . </s>	<s> Then she said that was because wanted him but didn 't need him . </s>
<s> Sue studied hard for her test . </s>	<s> She was a bit nervous when she took it . </s>
<s> The dentist was kind , but Bob was still scared . </s>	<s> The dentist cleaned his teeth . </s>
<s> Sue was excited for the snow . </s>	<s> She knew that if there was enough she would have the day off school . </s>
<s> Bob wanted to get a new computer . </s>	<s> He was very broke though . </s>
<s> Her brother laughed and showed her the empty bag . </s>	<s> Sue 's mom dropped her face into her hands . </s>
<s> But they had all been , and still were drinking . </s>	<s> Sue realized the zoo would have to wait for another day . </s>
<s> Bob saw that he 'd run out of gas ! </s>	<s> He got his gas can and started walking back down the road . </s>
<s> Sue felt bad for Bob . </s>	<s> Sue let Bob sit by her and eat . </s>
<s> When it was finally her time the cashier walked away . </s>	<s> Sue asked her to come back . </s>
<s> The taste was amazing . </s>	<s> Sue couldn 't believe it . </s>
<s> Bob was out at the mall with his friends . </s>	<s> They decided to go into a department store to look around . </s>
<s> But hours later , Sue 's family couldn 't find her . </s>	<s> Sue had to visit a police station to find her family . </s>
<s> Bob got accepted into college . </s>	<s> He had very little money . </s>
<s> Sue had checked out 3 books from the library . </s>	<s> The first 2 were not what she needed to complete her assignment . </s>
<s> Bob 's family had a nice house by the lake . </s>	<s> They enjoyed going there every summer . </s>
<s> When she sat down in class , she was very nervous . </s>	<s> Sue did her very best . </s>
<s> One day , Bob 's mom came home excited . </s>	<s> She had finally found a job to help pay the bills . </s>
<s> She headed over to the house and met the parents as well as the kid . </s>	<s> Sue and the kid had fun while the parents were out . </s>
<s> Sue thought he was shy , but cute . </s>	<s> Bob asked her out on a date and she accepted . </s>
<s> Bob was five Year 's old . </s>	<s> He noticed that when he ate , his tooth felt funny . </s>
<s> Bob 's girlfriend went to buy everyone beer . </s>	<s> She knew they liked different things . </s>
<s> Bob wanted a new name . </s>	<s> He wanted a name everyone loved . </s>
<s> Bob thought it was funny his friend would get upset . </s>	<s> Bob never lost to his friend in that game . </s>
<s> Bob was excited , he was going to get a new dog today . </s>	<s> He went with his family to the shelter to look at the dogs there . </s>
<s> He ran into Sue while walking to the store . </s>	<s> Bob likes Sue a lot . </s>
<s> Bob was six years old . </s>	<s> He asked his mother for a puppy . </s>
<s> Sue needs a haircut . </s>	<s> She calls around and gets an appointment scheduled . </s>
<s> But her friends Sue , and Tami wanted to go as well </s>	<s> Sue was disappointed because she wanted to go alone . </s>
<s> She had everyone bring a dish for breakfast . </s>	<s> Everyone came to the library and Sue arrived . </s>
<s> Sue dropped off her car and waited a week . </s>	<s> She picked her car up and it was as good as new . </s>
<s> Sue was so mad that she ran away from home . </s>	<s> She stayed at her best friend Sue 's house for the night . </s>
<s> He didn 't even noticed . </s>	<s> Sue saw the money . </s>
<s> Unfortunately , no one showed up . </s>	<s> Sue watched movies by herself instead . </s>
<s> Sue and her sister were going for a walk . </s>	<s> Sue always enjoyed their time together . </s>
<s> She was too shy to ask him out . </s>	<s> Finally Bob asked Sue out for a date . </s>
<s> Bob had a big math test coming up . </s>	<s> He knew he needed to study , but his favorite movie was on television . </s>
<s> Although I was confident about winning it , she called Bob 's name . </s>	<s> I became mad when he walked across the stage . </s>
<s> Bob went to the beach with his wife one day . </s>	<s> They went into the water and began to swim around . </s>
<s> She landed on her head and began to cry . </s>	<s> Bob immediately picked her up and took her to the bed . </s>
<s> Bob realized there was a huge hole in the back of his shirt ! </s>	<s> Bob called his mom to bring him another one . </s>
<s> Bob was on the bus . </s>	<s> He was going to his seat . </s>
<s> He tried to talk to her about it . </s>	<s> Bob 's girlfriend didn 't want to listen . </s>
<s> He ran into his boss at the movies . </s>	<s> Bob 's face turned red . </s>
<s> She awoke to an upset grandmother . </s>	<s> Her grandmother gathered Sue , and her things and walked to the door . </s>
<s> It spilled in the grass and on the sidewalk . </s>	<s> Sue decided it was time to clean up the picnic . </s>
<s> Sue was out of food in her house . </s>	<s> She got her clothes on and went to her car . </s>
<s> Sue had gotten a new watch for her birthday . </s>	<s> Her friends all loved the watch . </s>
<s> One day the manager of the store to not bring the dog . </s>	<s> Sue ignored the manager and brought the dog anyway . </s>
<s> She told her parents that she wanted a horse . </s>	<s> Sue 's parents told her that she should ask for one for Christmas . </s>
<s> Sue had been waiting for her crush to call all day . </s>	<s> She gave him her number at school that morning . </s>
<s> Bob invited Sue to lunch . </s>	<s> At first Sue thought it was just as friends . </s>
<s> Sue 's phone was broken . </s>	<s> She was out of town and needed to talk to her husband . </s>
<s> Sue got a new puppy yesterday . </s>	<s> Unfortunately for her , she lost it today . </s>
<s> Bob had been working hard all week long . </s>	<s> He had been saving his money for a concert . </s>
<s> Bob dropped some sugar in his kitchen . </s>	<s> He forgot to clean it up right away . </s>
<s> Sue was invited to a party . </s>	<s> She decided to bake cookies for everyone . </s>
<s> They would play every weekend . </s>	<s> One day Bob stopped playing . </s>
<s> Bob was playing sports . </s>	<s> He tripped on a big rock . </s>
<s> They won their next game . </s>	<s> Bob bought them all a huge pizza . </s>
<s> The hospital sent her home . </s>	<s> Sue was very disappointed . </s>
<s> They talked for hours and hours . </s>	<s> Bob and Sue both began to like each other . </s>
<s> Bob was going to have his boss over for dinner . </s>	<s> He needed to clean up his house . </s>
<s> One day Bob 's internet went down . </s>	<s> He couldn 't listen to his favorite station . </s>
<s> One day when Sue came home from school she got a huge surprise . </s>	<s> She called for her cat but she didn 't come . </s>
<s> Bob enjoyed the music very much . </s>	<s> Bob began dancing to the music . </s>
<s> She didn 't want to spend her afternoon cleaning . </s>	<s> Sue picked everything up and hid it under her bed instead . </s>
<s> Little Bob didn 't want a new baby brother ! </s>	<s> But he was stuck being a big brother now . </s>
<s> In addition , Bob 's brother got a chance to go into some classes . </s>	<s> He picked several classes to take for next year . </s>
<s> Sue was the only single one in her group of friends . </s>	<s> Her best friend decided to set her up on a date . </s>
<s> Bob won tickets to a rock concert . </s>	<s> He was very excited . </s>
<s> So he decided to cook dinner for himself . </s>	<s> Bob started to eat his fish and rice . </s>
<s> Bob walked over to a bus stop and sat down . </s>	<s> A strange homeless man walked over to him . </s>
<s> Bob became a great basketball player . </s>	<s> Bob was eventually offered a spot on a professional team . </s>
<s> Bob decided to make her dinner . </s>	<s> Bob went to the store and bought ingredients . </s>
<s> Sue 's mom was having a new baby and didn 't think the dog was safe . </s>	<s> She told Sue that they would have to give the dog away . </s>
<s> Bob was so sad he could barely get out of bed . </s>	<s> After four days , his cat came back ! </s>
<s> Every other day a man would come in looking for fruit . </s>	<s> Sue explained many times that she sold flowers , not fruit . </s>
<s> Bob went to the movie theater to see the new movie . </s>	<s> The line was long and Bob feared he wouldn 't get in . </s>
<s> Bob was walking home from school . </s>	<s> He had to walk across the street . </s>
<s> Sue ate her food and enjoyed it very much . </s>	<s> She was hungry again less than 2 hours later . </s>
<s> The water was expensive , but he bought it anyway . </s>	<s> Sue was excited and ran outside with his water to drink it . </s>
<s> Bob was playing soccer with his friends at the park . </s>	<s> He kicked the soccer ball way too hard . </s>
<s> Bob 's wife rushed him to the hospital . </s>	<s> Bob had to have surgery immediately . </s>
<s> Bob was going to a party for a friend . </s>	<s> At the party they had cake and ice cream for the kids . </s>
<s> When it was Halloween , everyone was impressed by her costume . </s>	<s> Sue was proud of her work . </s>
<s> Bob hated watching golf . </s>	<s> However his friends watched it all the time . </s>
<s> He was always picked last on his team . </s>	<s> Bob told his mom he wanted to quit . </s>
<s> One day a guy she liked said he played piano . </s>	<s> Sue went home and practiced so much she forgot about the guy . </s>
<s> On game day , Bob was excited . </s>	<s> He hit his first home run . </s>
<s> While on the road , his dirt bike began to stop working . </s>	<s> Suddenly , Bob 's dirt bike ran out of gas and he was alone . </s>
<s> Sue really needed to go to the bathroom . </s>	<s> Unfortunately she was in the middle of an important meeting . </s>
<s> He was out of medicine . </s>	<s> Bob decided he would sleep it off . </s>
<s> Her mom came home that night with a bag . </s>	<s> Sue 's face fell when she was it was actually a piece of fruit . </s>
<s> He bought his son a brand new puppy . </s>	<s> Bob 's son loved his Christmas gift ! </s>
<s> Bob began dating Sue . </s>	<s> Bob proposed to Sue 6 months later . </s>
<s> Bob thought it was a perfect day for golf . </s>	<s> The sun was out and the weather was perfect . </s>
<s> Her daughter did not speak to Sue on the car ride home . </s>	<s> Sue apologized to her daughter at dinner . </s>
<s> Bob got drunk and passed out . </s>	<s> Everyone was worried about him . </s>
<s> I was confused and asked who said that . </s>	<s> My friend said that Bob found out first . </s>
<s> Sue wanted to have a fun day . </s>	<s> She can 't have fun without her husband . </s>
<s> Sue had a crush on a guy in her class . </s>	<s> She found out his name was Bob and he was new in town . </s>
<s> Sue couldn 't find her car in the garage . </s>	<s> She was sure she was on the right floor . </s>
<s> It was a cold winter day . </s>	<s> Sue went to make herself a cup of hot chocolate . </s>
<s> Sue told him to go back to the living room . </s>	<s> She didn 't want him getting hurt . </s>
<s> Bob loved to get good grades . </s>	<s> One day he failed a test . </s>
<s> Bob had studied hard for the test . </s>	<s> He didn 't get much sleep the night before . </s>
<s> Sue rode into her yard and threw her bike down . </s>	<s> She ran into the house to see her mother was already on the phone . </s>
<s> However Bob found out he had to work on Thanksgiving . </s>	<s> Bob was very sad . </s>
<s> Sue was at the park and a loose dog was watching her . </s>	<s> She decided to slowly back up , and walk home . </s>
<s> Sue was bored . </s>	<s> She wanted to eat but didn 't feel like cooking . </s>
<s> The ball flew right through the school window . </s>	<s> Bob was in big trouble . </s>
<s> Sue asked her grandpa to teach her one afternoon . </s>	<s> At the end of the day Sue finally caught a fish . </s>
<s> He noticed a strange smell , too . </s>	<s> Bob knew something was wrong , so he took the car to his mechanic . </s>
<s> Bob had saved his lunch money for a piece of pizza . </s>	<s> After school he quickly walked to the store . </s>
<s> Sue was getting dressed for work . </s>	<s> She only had one pair of clean socks . </s>
<s> Bob was sitting in class . </s>	<s> And he noticed someone next to him listening to music . </s>
<s> Sue asked her parents if they could get a family pet . </s>	<s> The family decided to visit a shelter to choose a pet . </s>
<s> Bob wanted a pet . </s>	<s> Bob went to the pet store . </s>
